Category,Metric,varianta_9.1.0 Mean,variantb_9.2.0 Mean,varianta_9.1.0 P50,variantb_9.2.0 P50,varianta_9.1.0 P90,variantb_9.2.0 P90,Unit
Task Path,:feature:gallery-contact:kspDebugKotlin,2594,2088,2649,2112,3186,2772,ms
Task Path,:feature:group-contact:kspDebugKotlin,1942,1681,1917,1619,2343,2359,ms
Task Path,:feature:gallery-contact:compileDebugKotlin,2560,2277,2440,2199,3192,2943,ms
Task Path,:feature:list-contact:kspDebugKotlin,1753,1696,1688,1679,2214,2232,ms
Task Path,:feature:location-contact:kspDebugKotlin,1968,1635,1856,1604,2804,2043,ms
Task Path,:feature:log-contact:kspDebugKotlin,1927,1789,1952,1801,2411,2257,ms
Task Path,:feature:location-contact:compileDebugKotlin,2668,2586,2630,2531,3109,2918,ms
Task Path,:feature:group-contact:compileDebugKotlin,3433,3086,3319,3077,4106,3560,ms
Task Path,:feature:list-contact:compileDebugKotlin,3191,2921,3159,2976,3797,3360,ms
Task Path,:feature:log-contact:compileDebugKotlin,2265,2315,2281,2385,2760,2543,ms
Task Path,:feature:media-contact:kspDebugKotlin,1735,1738,1792,1721,2250,2409,ms
Task Path,:feature:message-contact:kspDebugKotlin,1677,1508,1577,1527,2147,1868,ms
Task Path,:feature:message-login:kspDebugKotlin,1859,1851,1786,1804,2426,2655,ms
Task Path,:feature:network-login:kspDebugKotlin,1768,1785,1688,1753,2272,2265,ms
Task Path,:feature:media-contact:compileDebugKotlin,2231,2011,2273,2041,2963,2160,ms
Task Path,:feature:message-login:compileDebugKotlin,2460,2068,2427,2108,3109,2665,ms
Task Path,:feature:network-login:compileDebugKotlin,2214,2027,2181,1998,3032,2458,ms
Task Path,:feature:message-contact:compileDebugKotlin,3350,2760,3291,2664,4217,3592,ms
Task Path,:feature:photo-contact:kspDebugKotlin,1673,1612,1636,1507,2346,2593,ms
Task Path,:feature:post-login:kspDebugKotlin,1707,1526,1647,1531,2150,1993,ms
Task Path,:feature:report-contact:kspDebugKotlin,1660,1519,1607,1355,1898,2251,ms
Task Path,:feature:podcast-contact:kspDebugKotlin,1771,1570,1684,1531,2678,2089,ms
Task Path,:feature:post-login:compileDebugKotlin,2777,2338,2823,2387,3290,2705,ms
Task Path,:feature:photo-contact:compileDebugKotlin,2686,2573,2623,2494,3636,3387,ms
Task Path,:feature:report-contact:compileDebugKotlin,2607,2312,2568,2363,3422,3203,ms
Task Path,:feature:podcast-contact:compileDebugKotlin,2994,2728,2986,2617,3624,3443,ms
Task Path,:feature:search-contact:kspDebugKotlin,1725,1518,1628,1609,2287,2073,ms
Task Path,:feature:setting-login:kspDebugKotlin,1716,1559,1697,1526,2048,2223,ms
Task Path,:feature:search-login:kspDebugKotlin,1934,1981,1903,1968,2551,2909,ms
Task Path,:feature:session-login:kspDebugKotlin,2236,2063,2140,2100,2806,2543,ms
Task Path,:feature:search-login:compileDebugKotlin,1926,2037,1924,2111,2233,2441,ms
Task Path,:feature:setting-login:compileDebugKotlin,2969,3127,2903,2977,3788,4286,ms
Task Path,:feature:search-contact:compileDebugKotlin,2837,2913,2793,2947,3326,3354,ms
Task Path,:feature:session-login:compileDebugKotlin,2562,2840,2558,2501,3382,3945,ms
Task Path,:feature:share-contact:kspDebugKotlin,2017,1751,2015,1580,2441,2223,ms
Task Path,:feature:task-contact:kspDebugKotlin,1535,1425,1578,1392,1980,1764,ms
Task Path,:feature:timer-contact:kspDebugKotlin,1745,1336,1740,1309,2288,1632,ms
Task Path,:feature:status-contact:kspDebugKotlin,1917,1944,2042,2055,2540,2329,ms
Task Path,:feature:share-contact:compileDebugKotlin,2460,2271,2473,2155,3081,3084,ms
Task Path,:feature:timer-contact:compileDebugKotlin,2134,1751,2089,1732,2471,2104,ms
Task Path,:feature:status-contact:compileDebugKotlin,2049,1756,2061,1707,2717,2314,ms
Task Path,:feature:task-contact:compileDebugKotlin,3112,2549,3111,2542,3526,2922,ms
Task Path,:feature:user-login:kspDebugKotlin,2192,1668,2193,1762,2608,1842,ms
Task Path,:feature:analytics-contact:kspDebugKotlin,1802,1419,1766,1453,2237,1675,ms
Task Path,:feature:checkout-login:kspDebugKotlin,1712,1421,1643,1370,2296,1766,ms
Task Path,:feature:comment-login:kspDebugKotlin,1857,1665,1876,1670,2416,2099,ms
Task Path,:feature:user-login:compileDebugKotlin,2001,1712,2043,1681,2352,1977,ms
Task Path,:feature:analytics-contact:compileDebugKotlin,2024,1847,1989,1868,2414,2400,ms
Task Path,:feature:checkout-login:compileDebugKotlin,2220,2055,2268,2045,2717,2321,ms
Task Path,:feature:comment-login:compileDebugKotlin,2918,2697,2907,2702,3566,3311,ms
Task Path,:domain:account-identity:kspDebugKotlin,2071,1629,2006,1681,2824,2277,ms
Task Path,:feature:location-login:kspDebugKotlin,1744,1506,1801,1430,2183,1914,ms
Task Path,:feature:map-contact:kspDebugKotlin,1692,1456,1743,1399,2428,1974,ms
Task Path,:feature:network-contact:kspDebugKotlin,1759,1572,1702,1542,2423,2239,ms
Task Path,:domain:account-identity:compileDebugKotlin,3286,2761,3229,2716,3986,3474,ms
Task Path,:feature:location-login:compileDebugKotlin,2639,2311,2628,2286,3302,2653,ms
Task Path,:feature:map-contact:compileDebugKotlin,2429,2074,2430,1990,3135,2607,ms
Task Path,:feature:note-contact:kspDebugKotlin,1771,1481,1791,1462,2473,1899,ms
Task Path,:feature:network-contact:compileDebugKotlin,3211,2751,2994,2701,4394,3451,ms
Task Path,:feature:notification-login:kspDebugKotlin,1634,1422,1575,1359,2027,1842,ms
Task Path,:feature:playlist-contact:kspDebugKotlin,1513,1590,1429,1600,2438,2044,ms
Task Path,:feature:note-contact:compileDebugKotlin,2688,2664,2621,2767,3267,3208,ms
Task Path,:feature:profile-login:kspDebugKotlin,1616,1366,1608,1400,1994,1750,ms
Task Path,:feature:notification-login:compileDebugKotlin,2058,2060,1955,2096,2771,2397,ms
Task Path,:feature:playlist-contact:compileDebugKotlin,2516,2268,2573,2186,2840,3200,ms
Task Path,:feature:session-contact:kspDebugKotlin,1543,1361,1465,1278,1906,1957,ms
Task Path,:feature:share-login:kspDebugKotlin,1621,1408,1493,1392,2399,1704,ms
Task Path,:feature:profile-login:compileDebugKotlin,2357,2017,2278,1958,3086,2276,ms
Task Path,:feature:todo-contact:kspDebugKotlin,1996,1741,1964,1820,2244,2034,ms
Task Path,:feature:file-contact:kspDebugKotlin,1414,1277,1362,1223,1695,1837,ms
Task Path,:feature:session-contact:compileDebugKotlin,2764,2420,2626,2464,3402,2737,ms
Task Path,:feature:share-login:compileDebugKotlin,2805,2559,2701,2489,3621,3036,ms
Task Path,:feature:todo-contact:compileDebugKotlin,2343,1968,2228,1891,3038,2330,ms
Task Path,:feature:file-contact:compileDebugKotlin,2072,1611,2024,1585,2559,1992,ms
Task Path,:feature:group-login:kspDebugKotlin,1965,1713,1863,1739,2408,1952,ms
Task Path,:domain:alarm-identity:kspDebugKotlin,1577,1252,1627,1218,1947,1671,ms
Task Path,:feature:identity-login:kspDebugKotlin,1719,1439,1635,1500,2131,1828,ms
Task Path,:feature:login-login:kspDebugKotlin,1746,1620,1732,1614,2109,2211,ms
Task Path,:feature:group-login:compileDebugKotlin,2485,2179,2437,2099,3185,2864,ms
Task Path,:domain:alarm-identity:compileDebugKotlin,2649,2540,2671,2567,3245,3386,ms
Task Path,:feature:identity-login:compileDebugKotlin,3075,2867,3215,2804,3457,3964,ms
Task Path,:feature:login-login:compileDebugKotlin,2862,2693,2838,2500,3317,3366,ms
Task Path,:feature:metric-contact:kspDebugKotlin,1521,1478,1508,1394,2387,1871,ms
Task Path,:feature:news-contact:kspDebugKotlin,1817,1787,1809,1725,2028,2155,ms
Task Path,:feature:push-login:kspDebugKotlin,1369,1313,1349,1234,1625,1728,ms
Task Path,:feature:metric-contact:compileDebugKotlin,1783,1786,1743,1744,2244,2346,ms
Task Path,:feature:notification-contact:kspDebugKotlin,1561,1433,1520,1347,1855,1746,ms
Task Path,:feature:news-contact:compileDebugKotlin,1974,2335,1934,2286,2408,3110,ms
Task Path,:feature:setting-contact:kspDebugKotlin,1338,1275,1294,1315,1888,1574,ms
Task Path,:feature:push-login:compileDebugKotlin,2078,2130,2041,2006,2479,3045,ms
Task Path,:feature:notification-contact:compileDebugKotlin,2236,2255,2213,2293,2476,2545,ms
Task Path,:feature:sync-contact:kspDebugKotlin,1400,1251,1249,1288,2458,1675,ms
Task Path,:feature:setting-contact:compileDebugKotlin,1744,1577,1654,1599,2411,1799,ms
Task Path,:feature:sync-login:kspDebugKotlin,1272,1320,1212,1284,1662,1964,ms
Task Path,:feature:sync-contact:compileDebugKotlin,1877,1822,1845,1795,2338,2168,ms
Task Path,:feature:video-contact:kspDebugKotlin,1423,1352,1474,1326,1615,2049,ms
Task Path,:feature:weather-contact:kspDebugKotlin,1656,1505,1692,1424,1877,2347,ms
Task Path,:feature:sync-login:compileDebugKotlin,2050,2071,1966,2092,2589,2434,ms
Task Path,:feature:video-contact:compileDebugKotlin,2416,2202,2406,2200,3013,2488,ms
Task Path,:feature:weather-contact:compileDebugKotlin,2292,1890,2358,1861,2792,2347,ms
Task Path,:domain:article-login:kspDebugKotlin,2139,1711,2156,1761,2438,2085,ms
Task Path,:domain:calendar-identity:kspDebugKotlin,1658,1355,1548,1353,2301,1709,ms
Task Path,:domain:analytics-identity:kspDebugKotlin,1959,1598,1891,1584,2498,1833,ms
Task Path,:domain:alarm-login:kspDebugKotlin,1759,1452,1709,1437,2335,2049,ms
Task Path,:domain:analytics-login:kspDebugKotlin,1646,1469,1665,1415,1949,1932,ms
Task Path,:domain:article-login:compileDebugKotlin,2660,2521,2661,2552,3496,2857,ms
Task Path,:domain:analytics-identity:compileDebugKotlin,1885,1774,1808,1639,2417,2336,ms
Task Path,:domain:alarm-login:compileDebugKotlin,2288,2382,2184,2386,3306,2987,ms
Task Path,:domain:analytics-login:compileDebugKotlin,2112,2082,2072,1973,2839,2634,ms
Task Path,:domain:audio-login:kspDebugKotlin,1427,1279,1487,1261,1754,1487,ms
Task Path,:domain:calendar-login:kspDebugKotlin,1385,1366,1376,1321,1860,1683,ms
Task Path,:domain:calendar-identity:compileDebugKotlin,2317,2289,2300,2219,2824,2888,ms
Task Path,:domain:cart-identity:kspDebugKotlin,1365,1445,1372,1420,1712,1945,ms
Task Path,:domain:audio-login:compileDebugKotlin,2556,2550,2411,2494,3320,3041,ms
Task Path,:domain:calendar-login:compileDebugKotlin,1802,2022,1793,1902,2120,2609,ms
Task Path,:domain:checkout-identity:kspDebugKotlin,1321,1333,1300,1373,1602,1771,ms
Task Path,:domain:cart-identity:compileDebugKotlin,1727,1837,1712,1858,2247,2550,ms
Task Path,:domain:comment-identity:kspDebugKotlin,1322,1199,1226,1194,1841,1706,ms
Task Path,:domain:contact-identity:kspDebugKotlin,1455,1281,1498,1248,1863,1796,ms
Task Path,:domain:checkout-identity:compileDebugKotlin,2332,2310,2324,2235,2722,3096,ms
Task Path,:domain:document-login:kspDebugKotlin,1683,1372,1631,1415,2132,1581,ms
Task Path,:domain:comment-identity:compileDebugKotlin,2411,2235,2336,2130,3043,2829,ms
Task Path,:domain:contact-identity:compileDebugKotlin,2839,2496,2669,2501,3605,3063,ms
Task Path,:domain:document-login:compileDebugKotlin,2726,2593,2698,2537,3172,2938,ms
Task Path,:domain:event-identity:kspDebugKotlin,1553,1419,1436,1447,1947,1837,ms
Task Path,:domain:event-login:kspDebugKotlin,1466,1375,1379,1322,1965,2098,ms
Task Path,:domain:feed-identity:kspDebugKotlin,1479,1402,1425,1352,1826,1835,ms
Task Path,:domain:file-identity:kspDebugKotlin,1891,2011,1880,1994,2372,2768,ms
Task Path,:domain:event-login:compileDebugKotlin,1958,1871,1907,1900,2488,2407,ms
Task Path,:domain:event-identity:compileDebugKotlin,2677,2543,2664,2596,3175,3088,ms
Task Path,:domain:feed-identity:compileDebugKotlin,2677,2612,2569,2520,3320,3252,ms
Task Path,:domain:file-login:kspDebugKotlin,1339,1380,1294,1346,1937,1931,ms
Task Path,:domain:file-identity:compileDebugKotlin,2434,2356,2304,2336,3176,2904,ms
Task Path,:domain:file-login:compileDebugKotlin,2333,2036,2266,2008,2936,2505,ms
Task Path,:domain:forecast-login:kspDebugKotlin,1397,1403,1447,1417,1547,1837,ms
Task Path,:domain:group-identity:kspDebugKotlin,1504,1488,1450,1471,2051,1873,ms
Task Path,:domain:gallery-login:kspDebugKotlin,1449,1488,1457,1499,1699,1702,ms
Task Path,:domain:identity-identity:kspDebugKotlin,1262,1324,1251,1348,1762,1517,ms
Task Path,:domain:forecast-login:compileDebugKotlin,2510,2371,2529,2339,2892,2586,ms
Task Path,:domain:gallery-login:compileDebugKotlin,2335,2291,2303,2308,2909,2918,ms
Task Path,:domain:group-identity:compileDebugKotlin,2467,2323,2604,2439,2983,2856,ms
Task Path,:domain:identity-identity:compileDebugKotlin,1974,1769,2002,1704,2657,2268,ms
Task Path,:domain:list-login:kspDebugKotlin,1877,1901,1894,1900,2256,2274,ms
Task Path,:domain:location-identity:kspDebugKotlin,1889,1815,1842,1833,2398,2172,ms
Task Path,:domain:log-identity:kspDebugKotlin,1701,1415,1611,1378,2111,1815,ms
Task Path,:domain:log-login:kspDebugKotlin,1632,1341,1555,1254,2065,1812,ms
Task Path,:domain:list-login:compileDebugKotlin,1913,1690,1914,1725,2651,2050,ms
Task Path,:domain:location-identity:compileDebugKotlin,2176,2067,2249,1965,2757,2635,ms
Task Path,:domain:log-identity:compileDebugKotlin,2364,2063,2325,2022,2733,2499,ms
Task Path,:domain:log-login:compileDebugKotlin,2082,1967,2026,1903,2601,2461,ms
Task Path,:domain:map-login:kspDebugKotlin,1352,1467,1317,1383,1791,2317,ms
Task Path,:domain:login-identity:kspDebugKotlin,1859,1594,1816,1618,2648,2110,ms
Task Path,:domain:message-identity:kspDebugKotlin,1635,1900,1516,1883,2165,2580,ms
Task Path,:domain:media-login:kspDebugKotlin,1590,1779,1616,1732,1895,2495,ms
Task Path,:domain:login-identity:compileDebugKotlin,1577,1619,1559,1507,1798,2202,ms
Task Path,:domain:map-login:compileDebugKotlin,2153,2226,2080,2176,2642,2900,ms
Task Path,:domain:message-identity:compileDebugKotlin,1682,1748,1617,1687,2233,2143,ms
Task Path,:domain:media-login:compileDebugKotlin,2365,2428,2370,2452,2862,2821,ms
