Category,Metric,varianta_parallel Mean,variantb_g1 Mean,varianta_parallel P50,variantb_g1 P50,varianta_parallel P90,variantb_g1 P90,Unit
Task Path,:layer_3:module_3_280:kspDebugKotlin,3259,3396,3265,3351,3979,4172,ms
Task Path,:layer_3:module_3_281:compileDebugKotlin,2110,2089,1992,1950,2582,2688,ms
Task Path,:layer_3:module_3_280:compileDebugKotlin,2700,2798,2635,2691,3246,3377,ms
Task Path,:layer_3:module_3_282:kspDebugKotlin,3237,3297,3175,3309,3755,3853,ms
Task Path,:layer_3:module_3_283:kspDebugKotlin,2911,2958,2832,2844,3460,3580,ms
Task Path,:layer_3:module_3_283:compileDebugKotlin,1385,1456,1369,1422,1643,1903,ms
Task Path,:layer_3:module_3_284:kspDebugKotlin,2657,2716,2732,2739,3468,3467,ms
Task Path,:layer_3:module_3_282:compileDebugKotlin,2489,2629,2414,2554,2947,3081,ms
Task Path,:layer_3:module_3_285:kspDebugKotlin,2809,2909,2757,2864,3578,3508,ms
Task Path,:layer_3:module_3_284:compileDebugKotlin,1905,1929,1860,1820,2495,2370,ms
Task Path,:layer_3:module_3_285:compileDebugKotlin,1520,1558,1400,1466,2035,2010,ms
Task Path,:layer_3:module_3_286:kspDebugKotlin,3150,3084,3170,3192,3668,3694,ms
Task Path,:layer_3:module_3_287:kspDebugKotlin,2806,2844,2877,2987,3271,3371,ms
Task Path,:layer_3:module_3_287:compileDebugKotlin,1438,1427,1354,1393,1957,1698,ms
Task Path,:layer_3:module_3_288:kspDebugKotlin,2961,3178,2985,3166,3714,3841,ms
Task Path,:layer_3:module_3_286:compileDebugKotlin,2501,2574,2412,2470,2932,3190,ms
Task Path,:layer_3:module_3_289:kspDebugKotlin,2895,2992,2886,2981,3503,3486,ms
Task Path,:layer_3:module_3_288:compileDebugKotlin,2474,2467,2374,2364,2943,2917,ms
Task Path,:layer_3:module_3_289:compileDebugKotlin,2448,2562,2328,2475,2926,3165,ms
Task Path,:layer_3:module_3_290:kspDebugKotlin,3477,3552,3566,3525,3936,4284,ms
Task Path,:layer_3:module_3_291:kspDebugKotlin,3333,3452,3311,3434,3811,4103,ms
Task Path,:layer_3:module_3_292:kspDebugKotlin,2981,3055,2952,3010,3561,3594,ms
Task Path,:layer_3:module_3_290:compileDebugKotlin,2016,2076,1984,2087,2516,2518,ms
Task Path,:layer_3:module_3_291:compileDebugKotlin,2636,2657,2549,2618,3124,3157,ms
Task Path,:layer_3:module_3_293:kspDebugKotlin,2717,2739,2634,2660,3347,3215,ms
Task Path,:layer_3:module_3_292:compileDebugKotlin,1786,1873,1744,1742,2307,2333,ms
Task Path,:layer_3:module_3_293:compileDebugKotlin,1533,1614,1466,1507,1932,2007,ms
Task Path,:layer_3:module_3_294:kspDebugKotlin,2784,2899,2881,2925,3358,3342,ms
Task Path,:layer_3:module_3_295:kspDebugKotlin,3254,3382,3324,3396,3727,4054,ms
Task Path,:layer_3:module_3_294:compileDebugKotlin,2076,1992,2177,2125,2358,2416,ms
Task Path,:layer_3:module_3_296:kspDebugKotlin,3231,3234,3367,3299,3699,3793,ms
Task Path,:layer_3:module_3_297:kspDebugKotlin,3325,3432,3335,3464,3764,4121,ms
Task Path,:layer_3:module_3_295:compileDebugKotlin,2545,2553,2615,2627,2868,3086,ms
Task Path,:layer_3:module_3_296:compileDebugKotlin,1821,1989,1900,2017,2178,2461,ms
Task Path,:layer_3:module_3_297:compileDebugKotlin,2510,2551,2566,2590,2789,3062,ms
Task Path,:layer_3:module_3_298:kspDebugKotlin,3203,3362,3093,3288,4012,4256,ms
Task Path,:layer_3:module_3_298:compileDebugKotlin,1928,1926,1886,1875,3145,3049,ms
Task Path,:layer_3:module_3_299:kspDebugKotlin,4171,4259,3820,4308,5771,5512,ms
Task Path,:layer_3:module_3_301:kspDebugKotlin,5135,5328,5021,5206,6096,6259,ms
Task Path,:layer_3:module_3_300:kspDebugKotlin,5404,5712,5618,5721,6450,6981,ms
Task Path,:layer_3:module_3_302:kspDebugKotlin,4964,4983,5054,5111,6255,5865,ms
Task Path,:layer_3:module_3_299:compileDebugKotlin,3500,3243,3041,2835,5046,5132,ms
Task Path,:layer_3:module_3_301:compileDebugKotlin,2850,2776,2718,2711,3132,3179,ms
Task Path,:layer_3:module_3_300:compileDebugKotlin,3224,2965,2796,2790,4884,3983,ms
Task Path,:layer_3:module_3_302:compileDebugKotlin,2332,2411,2374,2446,2664,2871,ms
Task Path,:layer_3:module_3_303:kspDebugKotlin,3218,3426,2899,3113,5133,5160,ms
Task Path,:layer_3:module_3_304:kspDebugKotlin,2824,2717,2693,2567,3525,3802,ms
Task Path,:layer_3:module_3_306:kspDebugKotlin,2609,2607,2561,2566,3032,3096,ms
Task Path,:layer_3:module_3_305:kspDebugKotlin,3230,3212,3156,3146,3588,3862,ms
Task Path,:layer_3:module_3_303:compileDebugKotlin,1990,2031,2041,2037,2264,2305,ms
Task Path,:layer_3:module_3_304:compileDebugKotlin,2394,2451,2456,2448,2639,2821,ms
Task Path,:layer_3:module_3_306:compileDebugKotlin,1370,1424,1416,1474,1585,1658,ms
Task Path,:layer_3:module_3_305:compileDebugKotlin,2062,2110,2071,2129,2241,2380,ms
Task Path,:layer_3:module_3_307:kspDebugKotlin,2515,2617,2697,2669,3166,3103,ms
Task Path,:layer_3:module_3_308:kspDebugKotlin,2533,2522,2508,2404,2950,3124,ms
Task Path,:layer_3:module_3_309:kspDebugKotlin,2481,2557,2458,2462,2812,3172,ms
Task Path,:layer_3:module_3_307:compileDebugKotlin,1428,1539,1492,1546,1672,1788,ms
Task Path,:layer_3:module_3_310:kspDebugKotlin,3225,3287,3133,3258,3804,3869,ms
Task Path,:layer_3:module_3_308:compileDebugKotlin,1572,1589,1556,1561,1832,1843,ms
Task Path,:layer_3:module_3_309:compileDebugKotlin,1486,1514,1432,1443,1896,1869,ms
Task Path,:layer_3:module_3_311:kspDebugKotlin,3159,3349,3194,3249,3650,3828,ms
Task Path,:layer_3:module_3_310:compileDebugKotlin,2378,2460,2440,2329,2783,3130,ms
Task Path,:layer_3:module_3_312:kspDebugKotlin,3272,3479,3287,3433,3805,4016,ms
Task Path,:layer_3:module_3_313:kspDebugKotlin,3056,3143,3080,3126,3559,3744,ms
Task Path,:layer_3:module_3_311:compileDebugKotlin,2806,2922,2779,2875,3200,3397,ms
Task Path,:layer_3:module_3_313:compileDebugKotlin,1842,1870,1831,1876,2118,2215,ms
Task Path,:layer_3:module_3_312:compileDebugKotlin,2276,2357,2240,2279,2687,2886,ms
Task Path,:layer_3:module_3_314:kspDebugKotlin,2898,2973,2850,2973,3420,3490,ms
Task Path,:layer_3:module_3_314:compileDebugKotlin,2063,2112,2077,2127,2279,2476,ms
Task Path,:layer_3:module_3_315:kspDebugKotlin,2390,2420,2390,2399,2765,2930,ms
Task Path,:layer_3:module_3_317:kspDebugKotlin,2568,2633,2556,2626,2872,2875,ms
Task Path,:layer_3:module_3_315:compileDebugKotlin,1066,1101,1083,1097,1230,1308,ms
Task Path,:layer_3:module_3_316:kspDebugKotlin,2970,3127,3068,3161,3423,3608,ms
Task Path,:layer_3:module_3_317:compileDebugKotlin,1519,1561,1522,1553,1683,1751,ms
Task Path,:layer_3:module_3_318:kspDebugKotlin,2651,2715,2581,2684,3055,3084,ms
Task Path,:layer_3:module_3_316:compileDebugKotlin,2711,2768,2727,2781,2902,2979,ms
Task Path,:layer_3:module_3_319:kspDebugKotlin,2901,2944,2931,2977,3193,3258,ms
Task Path,:layer_3:module_3_318:compileDebugKotlin,1582,1627,1584,1603,1846,1946,ms
Task Path,:layer_3:module_3_320:kspDebugKotlin,2861,2852,2841,2764,3325,3568,ms
Task Path,:layer_3:module_3_319:compileDebugKotlin,1424,1466,1426,1441,1792,1851,ms
Task Path,:layer_3:module_3_320:compileDebugKotlin,2014,2170,1962,2139,2479,2582,ms
Task Path,:layer_4:module_4_324:kspDebugKotlin,3202,3336,3143,3311,3628,3856,ms
Task Path,:layer_4:module_4_321:kspDebugKotlin,2962,3203,2892,3149,3358,3704,ms
Task Path,:layer_4:module_4_322:kspDebugKotlin,3124,3488,3119,3416,3434,4153,ms
Task Path,:layer_4:module_4_323:kspDebugKotlin,2961,3244,2947,3113,3228,3897,ms
Task Path,:layer_4:module_4_321:compileDebugKotlin,1822,2005,1792,1900,2019,2438,ms
Task Path,:layer_4:module_4_324:compileDebugKotlin,2147,2327,2158,2254,2365,2777,ms
Task Path,:layer_4:module_4_322:compileDebugKotlin,2089,2190,2024,2107,2271,2630,ms
Task Path,:layer_4:module_4_323:compileDebugKotlin,1479,1671,1508,1618,1691,2025,ms
Task Path,:layer_4:module_4_325:kspDebugKotlin,3170,3426,3161,3447,4023,4236,ms
Task Path,:layer_4:module_4_326:kspDebugKotlin,2543,2787,2516,2738,2839,3422,ms
Task Path,:layer_4:module_4_327:kspDebugKotlin,2483,2730,2521,2654,2759,3255,ms
Task Path,:layer_4:module_4_326:compileDebugKotlin,1402,1545,1423,1474,1565,1887,ms
Task Path,:layer_4:module_4_328:kspDebugKotlin,2915,3121,2932,3156,3348,3572,ms
Task Path,:layer_4:module_4_325:compileDebugKotlin,2064,2263,2065,2224,2356,2708,ms
Task Path,:layer_4:module_4_327:compileDebugKotlin,1607,1702,1611,1634,1776,2071,ms
Task Path,:layer_4:module_4_328:compileDebugKotlin,1951,2075,1939,2012,2226,2592,ms
Task Path,:layer_4:module_4_329:kspDebugKotlin,2791,3010,2772,2885,3048,3713,ms
Task Path,:layer_4:module_4_330:kspDebugKotlin,3009,3268,3051,3140,3464,4023,ms
Task Path,:layer_4:module_4_331:kspDebugKotlin,3021,3222,2995,3141,3493,3897,ms
Task Path,:layer_4:module_4_329:compileDebugKotlin,2418,2605,2291,2597,2914,3002,ms
Task Path,:layer_4:module_4_330:compileDebugKotlin,2244,2436,2168,2504,2655,2970,ms
Task Path,:layer_4:module_4_332:kspDebugKotlin,3369,3587,3370,3604,3880,4443,ms
Task Path,:layer_4:module_4_331:compileDebugKotlin,2424,2520,2363,2433,2826,2958,ms
Task Path,:layer_4:module_4_332:compileDebugKotlin,1597,1615,1582,1605,1897,2034,ms
Task Path,:layer_4:module_4_333:kspDebugKotlin,2512,2601,2423,2462,2936,3206,ms
Task Path,:layer_4:module_4_334:kspDebugKotlin,2407,2563,2454,2515,2660,3148,ms
Task Path,:layer_4:module_4_333:compileDebugKotlin,1280,1387,1305,1379,1491,1691,ms
Task Path,:layer_4:module_4_335:kspDebugKotlin,2703,2888,2641,2967,3147,3429,ms
Task Path,:layer_4:module_4_334:compileDebugKotlin,1605,1698,1613,1685,1785,1978,ms
Task Path,:layer_4:module_4_335:compileDebugKotlin,1445,1502,1429,1492,1641,1753,ms
Task Path,:layer_4:module_4_336:kspDebugKotlin,2995,3144,3001,3081,3339,3615,ms
Task Path,:layer_4:module_4_337:kspDebugKotlin,2777,2879,2792,2877,3169,3331,ms
Task Path,:layer_4:module_4_336:compileDebugKotlin,2444,2391,2393,2341,2790,2872,ms
Task Path,:layer_4:module_4_338:kspDebugKotlin,3111,3083,3130,3053,3330,3605,ms
Task Path,:layer_4:module_4_339:kspDebugKotlin,2976,2926,2893,2832,3475,3525,ms
Task Path,:layer_4:module_4_337:compileDebugKotlin,2815,2833,2768,2754,3105,3295,ms
Task Path,:layer_4:module_4_338:compileDebugKotlin,2036,2047,2011,2007,2401,2326,ms
Task Path,:layer_4:module_4_339:compileDebugKotlin,1835,1922,1796,1877,2251,2622,ms
Task Path,:layer_4:module_4_340:kspDebugKotlin,2921,3034,2891,2991,3519,3558,ms
Task Path,:layer_4:module_4_340:compileDebugKotlin,1905,1915,1888,1868,2303,2362,ms
Task Path,:layer_4:module_4_341:kspDebugKotlin,2747,2743,2683,2702,3314,3261,ms
Task Path,:layer_4:module_4_342:kspDebugKotlin,2966,2844,2921,2793,3406,3411,ms
Task Path,:layer_4:module_4_343:kspDebugKotlin,2805,2821,2734,2853,3225,3434,ms
Task Path,:layer_4:module_4_341:compileDebugKotlin,1912,1898,1887,1883,2226,2400,ms
Task Path,:layer_4:module_4_342:compileDebugKotlin,2148,2287,2142,2227,2418,2683,ms
Task Path,:layer_4:module_4_344:kspDebugKotlin,2935,3078,2984,3064,3432,3582,ms
Task Path,:layer_4:module_4_343:compileDebugKotlin,2049,2159,2110,2129,2306,2539,ms
Task Path,:layer_4:module_4_345:kspDebugKotlin,2592,2745,2681,2781,3037,3235,ms
Task Path,:layer_4:module_4_344:compileDebugKotlin,2240,2315,2275,2290,2439,2608,ms
Task Path,:layer_4:module_4_345:compileDebugKotlin,1540,1567,1556,1557,1734,1847,ms
Task Path,:layer_4:module_4_346:kspDebugKotlin,2617,2747,2694,2733,2921,3089,ms
Task Path,:layer_4:module_4_347:kspDebugKotlin,2394,2460,2350,2412,2701,2793,ms
Task Path,:layer_4:module_4_347:compileDebugKotlin,1510,1519,1510,1549,1741,1805,ms
Task Path,:layer_4:module_4_346:compileDebugKotlin,1931,1939,1920,1917,2160,2214,ms
Task Path,:layer_4:module_4_348:kspDebugKotlin,2722,2799,2698,2742,3322,3296,ms
Task Path,:layer_4:module_4_349:kspDebugKotlin,2672,2730,2610,2626,3158,3251,ms
Task Path,:layer_4:module_4_348:compileDebugKotlin,1883,1891,1830,1859,2238,2295,ms
Task Path,:layer_4:module_4_349:compileDebugKotlin,2459,2546,2350,2441,2927,3004,ms
Task Path,:layer_4:module_4_350:kspDebugKotlin,3321,3417,3307,3310,3810,3963,ms
Task Path,:layer_4:module_4_351:kspDebugKotlin,3114,3202,3144,3176,3639,3728,ms
Task Path,:layer_4:module_4_352:kspDebugKotlin,3126,3260,3039,3146,3557,3809,ms
Task Path,:layer_4:module_4_351:compileDebugKotlin,2623,2693,2551,2634,2855,3172,ms
Task Path,:layer_4:module_4_350:compileDebugKotlin,2480,2525,2346,2462,2580,2963,ms
Task Path,:layer_4:module_4_353:kspDebugKotlin,2653,2666,2660,2648,2963,3144,ms
Task Path,:layer_4:module_4_352:compileDebugKotlin,2060,2148,2070,2102,2327,2592,ms
Task Path,:layer_4:module_4_353:compileDebugKotlin,1345,1404,1366,1419,1623,1704,ms
Task Path,:layer_4:module_4_354:kspDebugKotlin,2336,2491,2380,2549,2691,2907,ms
Task Path,:layer_4:module_4_355:kspDebugKotlin,2812,2908,2766,2853,3176,3350,ms
Task Path,:layer_4:module_4_356:kspDebugKotlin,2767,2930,2751,2899,3039,3390,ms
Task Path,:layer_4:module_4_354:compileDebugKotlin,2036,2061,1973,2042,2196,2359,ms
Task Path,:layer_4:module_4_355:compileDebugKotlin,2066,2071,1959,2034,2456,2373,ms
Task Path,:layer_4:module_4_357:kspDebugKotlin,3079,3096,3009,3062,3448,3676,ms
Task Path,:layer_4:module_4_356:compileDebugKotlin,1983,1914,1800,1898,2400,2237,ms
Task Path,:layer_4:module_4_357:compileDebugKotlin,2388,2480,2400,2489,2807,3053,ms
Task Path,:layer_4:module_4_358:kspDebugKotlin,2924,2992,2966,2943,3485,3627,ms
Task Path,:layer_4:module_4_359:kspDebugKotlin,3034,3043,2875,3084,3501,3496,ms
Task Path,:layer_4:module_4_360:kspDebugKotlin,3107,3102,2998,3091,3836,3706,ms
Task Path,:layer_4:module_4_358:compileDebugKotlin,1970,1995,1881,2000,2360,2280,ms
Task Path,:layer_4:module_4_361:kspDebugKotlin,2708,2674,2646,2685,3182,3165,ms
Task Path,:layer_4:module_4_360:compileDebugKotlin,1370,1452,1354,1425,1607,1652,ms
Task Path,:layer_4:module_4_359:compileDebugKotlin,2216,2312,2194,2315,2489,2734,ms
Task Path,:layer_4:module_4_361:compileDebugKotlin,1310,1244,1230,1227,1535,1545,ms
Task Path,:layer_4:module_4_364:kspDebugKotlin,2892,2662,2594,2600,3003,3323,ms
Task Path,:layer_4:module_4_363:kspDebugKotlin,2677,2361,2402,2362,2703,2867,ms
Task Path,:layer_4:module_4_362:kspDebugKotlin,2593,2615,2437,2608,3014,3110,ms
Task Path,:layer_4:module_4_363:compileDebugKotlin,1212,1216,1195,1206,1401,1487,ms
Task Path,:layer_4:module_4_364:compileDebugKotlin,1385,1318,1230,1272,1798,1727,ms
Task Path,:layer_4:module_4_362:compileDebugKotlin,2685,2451,2403,2361,2564,2928,ms
Task Path,:layer_4:module_4_365:kspDebugKotlin,3047,3006,2909,2945,3685,3673,ms
Task Path,:layer_4:module_4_365:compileDebugKotlin,1598,1686,1518,1631,1791,2210,ms
Task Path,:layer_4:module_4_366:kspDebugKotlin,2313,2277,2167,2266,2859,2682,ms
Task Path,:layer_4:module_4_367:kspDebugKotlin,2809,2815,2711,2754,3343,3481,ms
Task Path,:layer_4:module_4_366:compileDebugKotlin,1624,1542,1540,1471,2126,1975,ms
Task Path,:layer_4:module_4_368:kspDebugKotlin,3302,3358,3209,3091,3878,3982,ms
Task Path,:layer_4:module_4_367:compileDebugKotlin,2660,2513,2417,2416,2955,3163,ms
Task Path,:layer_4:module_4_369:kspDebugKotlin,3859,3523,3306,3220,4616,4314,ms
Task Path,:layer_4:module_4_368:compileDebugKotlin,2573,3040,2494,2598,2911,3292,ms
Task Path,:layer_4:module_4_370:kspDebugKotlin,3541,3844,3194,3345,3882,4278,ms
Task Path,:layer_4:module_4_369:compileDebugKotlin,2397,3008,2276,2512,2707,3322,ms
Task Path,:layer_4:module_4_371:kspDebugKotlin,2937,3460,2658,2836,3813,3983,ms
Task Path,:layer_4:module_4_370:compileDebugKotlin,2107,2300,2062,2161,2510,2729,ms
Task Path,:layer_4:module_4_372:kspDebugKotlin,2955,2747,2658,2559,3139,3261,ms
Task Path,:layer_4:module_4_371:compileDebugKotlin,1877,1724,1777,1759,2111,2138,ms
Task Path,:layer_4:module_4_373:kspDebugKotlin,2520,2530,2411,2464,2980,3053,ms
Task Path,:layer_4:module_4_372:compileDebugKotlin,2066,2297,1981,2032,2314,2510,ms
Task Path,:layer_4:module_4_373:compileDebugKotlin,1307,1573,1204,1314,1435,1828,ms
Task Path,:layer_4:module_4_374:kspDebugKotlin,2485,2648,2293,2404,3099,3137,ms
Task Path,:layer_4:module_4_375:kspDebugKotlin,2457,2791,2303,2591,3191,3315,ms
Task Path,:layer_4:module_4_374:compileDebugKotlin,1165,1196,1094,1205,1332,1459,ms
Task Path,:layer_4:module_4_375:compileDebugKotlin,1353,1249,1304,1258,1743,1601,ms
Task Path,:layer_4:module_4_376:kspDebugKotlin,2570,2405,2354,2331,3132,2923,ms
Task Path,:layer_4:module_4_377:kspDebugKotlin,2577,2492,2422,2369,3059,3025,ms
Task Path,:layer_4:module_4_377:compileDebugKotlin,1352,1378,1163,1223,1793,1667,ms
Task Path,:layer_4:module_4_378:kspDebugKotlin,2923,2808,2620,2612,3908,3496,ms
Task Path,:layer_4:module_4_376:compileDebugKotlin,1733,1709,1536,1572,2224,2137,ms
Task Path,:layer_4:module_4_379:kspDebugKotlin,3028,2975,2759,2758,4001,3519,ms
Task Path,:layer_4:module_4_378:compileDebugKotlin,1837,1996,1762,1866,2105,2240,ms
Task Path,:layer_4:module_4_379:compileDebugKotlin,1875,1965,1857,1919,2152,2307,ms
Task Path,:layer_4:module_4_380:kspDebugKotlin,3187,3339,2989,3044,4192,3983,ms
Task Path,:layer_4:module_4_381:kspDebugKotlin,2742,2767,2641,2618,3491,3177,ms
Task Path,:layer_4:module_4_380:compileDebugKotlin,1326,1344,1285,1368,1478,1521,ms
Task Path,:layer_4:module_4_381:compileDebugKotlin,1679,1522,1506,1527,1856,1742,ms
Task Path,:layer_4:module_4_382:kspDebugKotlin,2713,2825,2659,2630,3144,3280,ms
Task Path,:layer_4:module_4_383:kspDebugKotlin,2737,2751,2712,2671,3133,3201,ms
Task Path,:layer_4:module_4_383:compileDebugKotlin,2021,2133,2015,2044,2498,2662,ms
Task Path,:layer_4:module_4_382:compileDebugKotlin,2286,2122,2125,2093,2668,2419,ms
Task Path,:layer_4:module_4_384:kspDebugKotlin,2707,2757,2677,2712,3300,3278,ms
Task Path,:layer_4:module_4_385:kspDebugKotlin,3058,3076,3015,3036,3665,3604,ms
Task Path,:layer_4:module_4_384:compileDebugKotlin,1261,1274,1197,1240,1625,1712,ms
Task Path,:layer_4:module_4_385:compileDebugKotlin,1779,1846,1723,1715,2123,2490,ms
Task Path,:layer_4:module_4_386:kspDebugKotlin,2651,2696,2618,2648,3138,3334,ms
Task Path,:layer_4:module_4_387:kspDebugKotlin,2732,2807,2693,2704,3250,3646,ms
Task Path,:layer_4:module_4_386:compileDebugKotlin,1695,1720,1665,1686,2078,2256,ms
Task Path,:layer_4:module_4_387:compileDebugKotlin,2465,2605,2423,2515,2880,2994,ms
Task Path,:layer_4:module_4_388:kspDebugKotlin,2872,2966,2852,2870,3335,3682,ms
Task Path,:layer_4:module_4_389:kspDebugKotlin,2890,3150,2845,2911,3351,4314,ms
Task Path,:layer_4:module_4_388:compileDebugKotlin,2084,2266,2073,2120,2580,3241,ms
Task Path,:layer_4:module_4_389:compileDebugKotlin,2217,2470,2151,2223,2527,3221,ms
Task Path,:layer_4:module_4_390:kspDebugKotlin,3093,3432,3044,3182,3617,4689,ms
Task Path,:layer_4:module_4_391:kspDebugKotlin,2704,3009,2728,2858,3243,3782,ms
Task Path,:layer_4:module_4_390:compileDebugKotlin,2106,2190,2071,2148,2460,2662,ms
Task Path,:layer_4:module_4_391:compileDebugKotlin,2239,2213,2223,2249,2706,2594,ms
Task Path,:layer_4:module_4_392:kspDebugKotlin,2753,2820,2670,2795,3462,3369,ms
Task Path,:layer_4:module_4_393:kspDebugKotlin,2650,2620,2607,2599,3152,3261,ms
Task Path,:layer_4:module_4_392:compileDebugKotlin,1643,1671,1609,1582,2014,2009,ms
Task Path,:layer_4:module_4_393:compileDebugKotlin,1748,1790,1685,1759,2000,2229,ms
Task Path,:layer_4:module_4_394:kspDebugKotlin,2619,2679,2500,2560,3238,3297,ms
Task Path,:layer_4:module_4_395:kspDebugKotlin,2270,2232,2231,2184,2841,2821,ms
Task Path,:layer_4:module_4_394:compileDebugKotlin,1303,1281,1306,1279,1524,1605,ms
Task Path,:layer_4:module_4_396:kspDebugKotlin,2516,2580,2447,2484,3017,3223,ms
Task Path,:layer_4:module_4_397:kspDebugKotlin,2382,2479,2242,2439,3065,3115,ms
Task Path,:layer_4:module_4_396:compileDebugKotlin,1208,1234,1180,1196,1681,1679,ms
Task Path,:layer_4:module_4_397:compileDebugKotlin,1336,1413,1334,1334,1487,1805,ms
Task Path,:layer_4:module_4_398:kspDebugKotlin,2320,2488,2206,2436,2983,3072,ms
Task Path,:layer_4:module_4_399:kspDebugKotlin,2332,2393,2265,2327,2573,3033,ms
Task Path,:layer_4:module_4_398:compileDebugKotlin,1263,1274,1276,1253,1473,1499,ms
Task Path,:layer_4:module_4_399:compileDebugKotlin,1055,1105,1029,1109,1311,1307,ms
Task Path,:layer_4:module_4_400:kspDebugKotlin,2504,2518,2535,2462,2918,2945,ms
Task Path,:layer_5:module_5_401:checkDebugAarMetadata,1280,1400,1213,1377,1684,1741,ms
Task Path,:layer_5:module_5_401:mergeDebugResources,3048,3261,2891,3235,3194,3690,ms
Task Path,:layer_5:module_5_401:processDebugResources,2851,3123,2852,3076,3314,3714,ms
Task Path,:layer_5:module_5_401:kspDebugKotlin,3061,3312,3011,3313,3357,3832,ms
Task Path,:layer_5:module_5_401:compileDebugKotlin,4384,4567,4113,4575,5372,5213,ms
Task Path,:layer_5:module_5_401:compileDebugJavaWithJavac,1448,1761,1411,1851,1683,2234,ms
Task Path,:layer_5:module_5_401:mergeExtDexDebug,6805,7669,6442,7613,7689,8833,ms
Task Path,:layer_5:module_5_401:hiltAggregateDepsDebug,3033,3782,2864,3905,3226,4657,ms
Task Path,:layer_5:module_5_401:hiltJavaCompileDebug,43161,47891,43092,47592,45789,50437,ms
Task Path,:layer_5:module_5_401:dexBuilderDebug,2015,2157,1670,2045,4189,2667,ms
Task Path,:layer_5:module_5_401:mergeDebugJavaResource,3421,3284,2784,3212,5982,4181,ms
Task Path,:layer_5:module_5_401:validateSigningDebug,1659,2267,1624,2259,2296,3508,ms
Task Path,:layer_5:module_5_401:stripDebugDebugSymbols,2566,2954,2170,3283,4761,4977,ms
Task Path,:layer_5:module_5_401:mergeLibDexDebug,5631,7717,5209,7654,6875,9103,ms
Kotlin Build Reports,Compiler initialization time,61.03,63.6,55,56,87,92,ms
Kotlin Build Reports,Compiler IR generation,244.19,253.53,190,195,402,427,ms
Kotlin Build Reports,Total Gradle task time,2273.3,2338.91,2027,2087,3186,3290,ms
Kotlin Build Reports,Save shrunk current classpath snapshot,4.85,4.24,3,3,5,5,ms
Kotlin Build Reports,Compiler IR lowering,330.17,343.72,277,288,555,581,ms
Kotlin Build Reports,Compiler code generation,574.89,597.78,480,497,943,999,ms
Kotlin Build Reports,Compiler IR translation,1605.65,1659.15,1464,1502,2330,2446,ms
Kotlin Build Reports,Compiler code analysis,529.7,546.58,422,432,776,817,ms
Kotlin Build Reports,Run compilation,2146.62,2203.83,1904,1955,3018,3120,ms
Kotlin Build Reports,Incremental compilation in daemon,2131.8,2188.79,1891,1941,2996,3103,ms
Kotlin Build Reports,Connect to Kotlin daemon,11.85,13.07,5,5,12,13,ms
Kotlin Build Reports,Write history file,2.88,2.99,2,3,5,5,ms
Kotlin Build Reports,Calculate output size,1.44,1.65,1,1,3,3,ms
Kotlin Build Reports,Start gradle worker,1.68,1.78,1,1,3,3,ms
Kotlin Build Reports,Task action before worker execution,15.65,16.34,12,13,25,26,ms
Kotlin Build Reports,Shrink current classpath snapshot non-incrementally,62.64,64.34,53,54,95,100,ms
Kotlin Build Reports,Update caches,6.59,6.79,4,4,12,12,ms
Kotlin Build Reports,Load current classpath snapshot,13.23,13.48,9,9,17,18,ms
Kotlin Build Reports,Spent time before task action,39.51,42.66,36,39,60,65,ms
Kotlin Build Reports,Run compilation in Gradle worker,2162.42,2220.86,1919,1971,3045,3143,ms
Kotlin Build Reports,Shrink and save current classpath snapshot after compilation,64.94,66.7,54,56,99,103,ms
Kotlin Build Reports,Sources compilation round,1972.88,2042.13,1749,1805,2800,2941,ms
Kotlin Build Reports,Compiler IR lowering line number,631,631,623,623,1000,1000,
Kotlin Build Reports,Number of lines analyzed,631,631,623,623,1000,1000,
Kotlin Build Reports,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
Kotlin Build Reports,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
Kotlin Build Reports,Analysis lines per second,1404,1371,1359,1313,2247,2216,
Kotlin Build Reports,ABI snapshot size,49.0,49.0,49,49,49,49,B
Kotlin Build Reports,Compiler IR generation line number,631,631,623,623,1000,1000,
Kotlin Build Reports,Number of lines for code generation,631,631,623,623,1000,1000,
Kotlin Build Reports,Compiler IR translation line number,1262,1262,1246,1246,2000,2000,
Kotlin Build Reports,Total compiler iteration,1,1,1,1,1,1,
Kotlin Build Reports,Number of cache hits when loading classpath entry snapshots,222,222,224,224,368,368,
Kotlin Build Reports,Number of classpath entries,224,224,226,226,369,369,
Kotlin Build Reports,Size of shrunk classpath snapshot,45.93,45.93,38,38,78,78,KB
Kotlin Build Reports,Size of classpath snapshot,19.46,19.46,19,19,36,36,MB
Kotlin Build Reports,Number of cache misses when loading classpath entry snapshots,2,2,1,1,1,1,
Kotlin Build Reports,Total size of the cache directory,621.48,621.48,641,641,692,692,KB
Kotlin Build Reports,Code generation lines per second,1330,1287,1358,1304,1834,1808,
Kotlin Build Reports,Store build info,2.89,2.9,3,2,5,5,ms
Kotlin Build Reports,Clear jar cache,2.12,2.17,1,1,4,4,ms
Kotlin Build Reports,Clear outputs on rebuild,2.87,4.85,2,2,4,3,ms
Kotlin Build Reports,Clear output,2.19,2.01,2,2,4,3,ms
